"Cst_Cnt","Cruise_ID","Cruise","Cruz_Sta","DbSta_ID","Cast_ID","Sta_ID","Quarter","Sta_Code","Distance","Date","Year","Month","Julian_Date","Julian_Day","Time","Lat_Dec","Lat_Deg","Lat_Min","Lat_Hem","Lon_Dec","Lon_Deg","Lon_Min","Lon_Hem","Rpt_Line","St_Line","Ac_Line","Rpt_Sta","St_Station","Ac_Sta","Bottom_D","Secchi","ForelU","Ship_Name","Ship_Code","Data_Type","Order_Occ","Event_Num","Cruz_Leg","Orig_Sta_ID","Data_Or","Cruz_Num","IntChl","IntC14","Inc_Str","Inc_End","PST_LAN","Civil_T","TimeZone","Wave_Dir","Wave_Ht","Wave_Prd","Wind_Dir","Wind_Spd","Barometer","Dry_T","Wet_T","Wea","Cloud_Typ","Cloud_Amt","Visibility"
30819,"2005-04-15-C-32NM",200504,20050408330510,8330510,"20-0504NM-MX-113-0209-08330510","083.3 051.0",2,"ST",-47.63,"04/23/2005",2005,4,38465,113,"12/30/1899 02:09:00",33.876667,33,52.6,"N",-120.138333,-120,8.3,"W",83.3,83.3,83.3,51,51,51.1,103,NA,NA,"RV NEW HORIZON","32NM","MX",38,372,NA,"83.3 51.0","3101","0504",160.6,NA,"","","","",NA,21,2,4,8,8,1015.5,13.9,12.8,0,NA,0,8
30820,"2005-04-15-C-32NM",200504,20050408330550,8330550,"20-0504NM-MX-113-0512-08330550","083.3 055.0",2,"ST",-63.166,"04/23/2005",2005,4,38465,113,"12/30/1899 05:12:00",33.745,33,44.7,"N",-120.406667,-120,24.4,"W",83.3,83.3,83.3,55,55,55,984,NA,NA,"RV NEW HORIZON","32NM","MX",39,382,NA,"83.3 55.0","3101","0504",335.6,NA,"","","","",NA,NA,NA,NA,13,10,1016.1,14.3,12.9,NA,NA,NA,NA
30821,"2005-04-15-C-32NM",200504,20050408330600,8330600,"20-0504NM-MX-113-0916-08330600","083.3 060.0",2,"ST",-82.77,"04/23/2005",2005,4,38465,113,"12/30/1899 09:16:00",33.581667,33,34.9,"N",-120.746667,-120,44.8,"W",83.3,83.3,83.3,60,60,59.9,1260,NA,NA,"RV NEW HORIZON","32NM","MX",40,392,NA,"83.3 60.0","3101","0504",200.8,NA,"","","","",NA,NA,NA,NA,14,15,1014.5,14.8,12.8,NA,NA,NA,NA
30822,"2005-04-15-C-32NM",200504,20050408330700,8330700,"20-0504NM-PR-113-1751-08330700","083.3 070.0",2,"ST",-123.088,"04/23/2005",2005,4,38465,113,"12/30/1899 17:51:00",33.245,33,14.7,"N",-121.443333,-121,26.6,"W",83.3,83.3,83.3,70,70,70,3798,14,NA,"RV NEW HORIZON","32NM","PR",41,402,NA,"83.3 70.0","3101","0504",264.4,608.3,"12/30/1899 12:09:00","12/30/1899 19:15:00","12/30/1899 12:04:00","12/30/1899 19:13:00",8,18,4,8,21,8,1012.8,14.9,14,2,6,8,8
30823,"2005-04-15-C-32NM",200504,20050408330800,8330800,"20-0504NM-MX-113-2228-08330800","083.3 080.0",2,"ST",-162.803,"04/23/2005",2005,4,38465,113,"12/30/1899 22:28:00",32.908333,32,54.5,"N",-122.123333,-122,7.4,"W",83.3,83.3,83.3,80,80,80,4175,10,NA,"RV NEW HORIZON","32NM","MX",42,412,NA,"83.3 80.0","3101","0504",152.4,NA,"","","","",NA,33,3,4,31,4,1012.7,13.8,12.8,2,5,7,5
30824,"2005-04-15-C-32NM",200504,20050408330900,8330900,"20-0504NM-MX-114-0409-08330900","083.3 090.0",2,"ST",-203.075,"04/24/2005",2005,4,38466,114,"12/30/1899 04:09:00",32.578333,32,34.7,"N",-122.818333,-122,49.1,"W",83.3,83.3,83.3,90,90,90.1,4257,NA,NA,"RV NEW HORIZON","32NM","MX",43,422,NA,"83.3 90.0","3101","0504",44.6,NA,"","","","",NA,NA,NA,NA,31,7,1013.7,14.8,12.6,NA,NA,NA,NA
30825,"2005-04-15-C-32NM",200504,20050408331000,8331000,"20-0504NM-MX-114-0936-08331000","083.3 100.0",2,"ST",-242.82,"04/24/2005",2005,4,38466,114,"12/30/1899 09:36:00",32.243333,32,14.6,"N",-123.495,-123,29.7,"W",83.3,83.3,83.3,100,100,100,4149,NA,NA,"RV NEW HORIZON","32NM","MX",44,432,NA,"83.3 100.0","3101","0504",34,NA,"","","","",NA,NA,NA,NA,30,14,1014.9,14.9,13,NA,NA,NA,NA
30826,"2005-04-15-C-32NM",200504,20050408331100,8331100,"20-0504NM-PR-114-1650-08331100","083.3 110.0",2,"ST",-282.813,"04/24/2005",2005,4,38466,114,"12/30/1899 16:50:00",31.901667,31,54.1,"N",-124.17,-124,10.2,"W",83.3,83.3,83.3,110,110,110.1,4181,27,NA,"RV NEW HORIZON","32NM","PR",45,442,NA,"83.3 110.0","3101","0504",26.9,152.8,"12/30/1899 12:16:00","12/30/1899 19:13:00","12/30/1899 12:15:00","12/30/1899 19:13:00",8,29,5,8,31,11,1017.8,15.8,13.1,2,6,8,8
30827,"2005-04-15-C-32NM",200504,20050408540358,8540358,"20-0504NM-MX-121-0307-08540358","085.4 035.8",2,"SCO",-0.665,"05/01/2005",2005,5,38473,121,"12/30/1899 03:07:00",34.011667,34,0.7,"N",-118.836667,-118,50.2,"W",85.4,85.4,85.4,35.8,35.8,35.9,32,NA,NA,"RV NEW HORIZON","32NM","MX",75,742,NA,"85.4 35.8","3101","0504",59.2,NA,"","","","",NA,NA,NA,NA,27,17,1015.8,14.9,13.9,NA,NA,NA,NA
30828,"2005-04-15-C-32NM",200504,20050408680325,8680325,"20-0504NM-MX-112-0553-08680325","086.8 032.5",2,"SCO",-1.928,"04/22/2005",2005,4,38464,112,"12/30/1899 05:53:00",33.886667,33,53.2,"N",-118.441667,-118,26.5,"W",86.8,86.8,86.8,32.5,32.5,32.5,23,NA,NA,"RV NEW HORIZON","32NM","MX",33,322,NA,"86.8 32.5","3101","0504",37.1,NA,"","","","",NA,NA,NA,NA,27,2,1014.8,15.4,13.5,NA,NA,NA,NA
30829,"2005-04-15-C-32NM",200504,20050408670330,8670330,"20-0504NM-MX-112-0654-08670330","086.7 033.0",2,"ST",-3.674,"04/22/2005",2005,4,38464,112,"12/30/1899 06:54:00",33.885,33,53.1,"N",-118.493333,-118,29.6,"W",86.7,86.7,86.7,33,33,33.1,57,NA,NA,"RV NEW HORIZON","32NM","MX",34,332,NA,"86.7 33.0","3101","0504",171.5,NA,"","","","",NA,NA,NA,NA,21,3,1014.4,15.2,13.3,NA,NA,NA,NA
30830,"2005-04-15-C-32NM",200504,20050408670350,8670350,"20-0504NM-MX-112-0915-08670350","086.7 035.0",2,"ST",-11.591,"04/22/2005",2005,4,38464,112,"12/30/1899 09:15:00",33.82,33,49.2,"N",-118.631667,-118,37.9,"W",86.7,86.7,86.7,35,35,35.1,691,NA,NA,"RV NEW HORIZON","32NM","MX",35,342,NA,"86.7 35.0","3101","0504",153,NA,"","","","",NA,NA,NA,NA,33,3,1013.5,14.9,13,NA,NA,NA,NA
30831,"2005-04-15-C-32NM",200504,20050408670400,8670400,"20-0504NM-MX-112-1407-08670400","086.7 040.0",2,"ST",-31.356,"04/22/2005",2005,4,38464,112,"12/30/1899 14:07:00",33.653333,33,39.2,"N",-118.973333,-118,58.4,"W",86.7,86.7,86.7,40,40,40,695,15,NA,"RV NEW HORIZON","32NM","MX",36,352,NA,"86.7 40.0","3101","0504",66.6,NA,"","","","",NA,20,3,7,23,2,1012.7,13.8,12.4,1,2,7,6
30832,"2005-04-15-C-32NM",200504,20050408670450,8670450,"20-0504NM-PR-112-1833-08670450","086.7 045.0",2,"ST",-51.681,"04/22/2005",2005,4,38464,112,"12/30/1899 18:33:00",33.483333,33,29,"N",-119.325,-119,19.5,"W",86.7,86.7,86.7,45,45,45.1,1625,7,NA,"RV NEW HORIZON","32NM","PR",37,362,NA,"86.7 45.0","3101","0504",211.4,1112.6,"12/30/1899 12:00:00","12/30/1899 19:03:00","12/30/1899 11:56:00","12/30/1899 19:02:00",8,25,2,8,26,8,1016.5,14.3,12.9,2,6,8,7
30833,"2005-04-15-C-32NM",200504,20050408670500,8670500,"20-0504NM-MX-116-1245-08670500","086.7 050.0",2,"ST",-71.279,"04/26/2005",2005,4,38468,116,"12/30/1899 12:45:00",33.321667,33,19.3,"N",-119.665,-119,39.9,"W",86.7,86.7,86.7,50,50,50,84,NA,NA,"RV NEW HORIZON","32NM","MX",53,522,NA,"86.7 50.0","3101","0504",102.4,NA,"","","","",NA,NA,NA,NA,31,20,1014.7,13.4,12.1,NA,NA,NA,NA
30834,"2005-04-15-C-32NM",200504,20050408670550,8670550,"20-0504NM-MX-116-0843-08670550","086.7 055.0",2,"ST",-90.985,"04/26/2005",2005,4,38468,116,"12/30/1899 08:43:00",33.155,33,9.3,"N",-120.003333,-120,0.2,"W",86.7,86.7,86.7,55,55,55,1209,NA,NA,"RV NEW HORIZON","32NM","MX",52,512,NA,"86.7 55.0","3101","0504",188.1,NA,"","","","",NA,NA,NA,NA,32,19,1016.2,14,12.1,NA,NA,NA,NA
30835,"2005-04-15-C-32NM",200504,20050408670600,8670600,"20-0504NM-MX-116-0416-08670600","086.7 060.0",2,"ST",-111.368,"04/26/2005",2005,4,38468,116,"12/30/1899 04:16:00",32.988333,32,59.3,"N",-120.356667,-120,21.4,"W",86.7,86.7,86.7,60,60,60.1,766,NA,NA,"RV NEW HORIZON","32NM","MX",51,502,NA,"86.7 60.0","3101","0504",40.8,NA,"","","","",NA,NA,NA,NA,32,19,1016.4,14.7,12.8,NA,NA,NA,NA
30836,"2005-04-15-C-32NM",200504,20050408670700,8670700,"20-0504NM-MX-115-2143-08670700","086.7 070.0",2,"ST",-150.827,"04/25/2005",2005,4,38467,115,"12/30/1899 21:43:00",32.653333,32,39.2,"N",-121.03,-121,1.8,"W",86.7,86.7,86.7,70,70,70,3793,22,NA,"RV NEW HORIZON","32NM","MX",50,492,NA,"86.7 70.0","3101","0504",50.9,NA,"","","","",NA,29,4,8,31,18,1012.2,17.4,14.9,1,3,5,8
30837,"2005-04-15-C-32NM",200504,20050408670800,8670800,"20-0504NM-PR-115-1650-08670800","086.7 080.0",2,"ST",-190.564,"04/25/2005",2005,4,38467,115,"12/30/1899 16:50:00",32.32,32,19.2,"N",-121.708333,-121,42.5,"W",86.7,86.7,86.7,80,80,80,4021,33,NA,"RV NEW HORIZON","32NM","PR",49,482,NA,"86.7 80.0","3101","0504",24.9,158.2,"12/30/1899 12:10:00","12/30/1899 19:05:00","12/30/1899 12:05:00","12/30/1899 19:05:00",8,30,4,8,31,11,1018.9,16,13.2,1,6,7,8
30838,"2005-04-15-C-32NM",200504,20050408670900,8670900,"20-0504NM-MX-115-0947-08670900","086.7 090.0",2,"ST",-230.214,"04/25/2005",2005,4,38467,115,"12/30/1899 09:47:00",31.988333,31,59.3,"N",-122.383333,-122,23,"W",86.7,86.7,86.7,90,90,89.9,4081,NA,NA,"RV NEW HORIZON","32NM","MX",48,472,NA,"86.7 90.0","3101","0504",29.9,NA,"","","","",NA,NA,NA,NA,32,11,1018.5,15.1,13.2,NA,NA,NA,NA
30839,"2005-04-15-C-32NM",200504,20050408671000,8671000,"20-0504NM-MX-115-0350-08671000","086.7 100.0",2,"ST",-270.721,"04/25/2005",2005,4,38467,115,"12/30/1899 03:50:00",31.658333,31,39.5,"N",-123.076667,-123,4.6,"W",86.7,86.7,86.7,100,100,100.1,4115,NA,NA,"RV NEW HORIZON","32NM","MX",47,462,NA,"86.7 100.0","3101","0504",35,NA,"","","","",NA,NA,NA,NA,32,15,1018.8,15.5,13.2,NA,NA,NA,NA
30840,"2005-04-15-C-32NM",200504,20050408671100,8671100,"20-0504NM-MX-114-2143-08671100","086.7 110.0",2,"ST",-310.163,"04/24/2005",2005,4,38466,114,"12/30/1899 21:43:00",31.321667,31,19.3,"N",-123.738333,-123,44.3,"W",86.7,86.7,86.7,110,110,110,4054,30,NA,"RV NEW HORIZON","32NM","MX",46,452,NA,"86.7 110.0","3101","0504",30.7,NA,"","","","",NA,25,3,6,29,11,1019.1,17.2,14.8,1,3,5,8
30841,"2005-04-15-C-32NM",200504,20050408850301,8850301,"20-0504NM-MX-112-0231-08850301","088.5 030.1",2,"SCO",-2.791,"04/22/2005",2005,4,38464,112,"12/30/1899 02:31:00",33.671667,33,40.3,"N",-118.096667,-118,5.8,"W",88.5,88.5,88.5,30.1,30.1,30.3,19,NA,NA,"RV NEW HORIZON","32NM","MX",32,312,NA,"88.5 30.1","3101","0504",32.6,NA,"","","","",NA,26,3,4,26,15,1013.1,15.6,14.3,0,NA,0,8
30842,"2005-04-15-C-32NM",200504,20050409000277,9000277,"20-0504NM-MX-112-0000-09000277","090.0 027.7",2,"SCO",-0.478,"04/22/2005",2005,4,38464,112,"12/30/1899 00:00:00",33.493333,33,29.6,"N",-117.75,-117,45,"W",90,90,90,27.7,27.7,27.7,26,NA,NA,"RV NEW HORIZON","32NM","MX",31,302,NA,"90.0 27.7","3101","0504",70.8,NA,"","","","",NA,27,2,5,31,7,1014.1,16.8,14.9,0,NA,0,8
30843,"2005-04-15-C-32NM",200504,20050409000280,9000280,"20-0504NM-MX-111-2159-09000280","090.0 028.0",2,"ST",-1.628,"04/21/2005",2005,4,38463,111,"12/30/1899 21:59:00",33.486667,33,29.2,"N",-117.771667,-117,46.3,"W",90,90,90,28,28,28,72,14,NA,"RV NEW HORIZON","32NM","MX",30,292,NA,"90.0 28.0","3101","0504",68.3,NA,"","","","",NA,27,2,3,29,10,1014.8,18.2,16.3,0,NA,0,8
30844,"2005-04-15-C-32NM",200504,20050409000300,9000300,"20-0504NM-PR-111-1851-09000300","090.0 030.0",2,"ST",-9.355,"04/21/2005",2005,4,38463,111,"12/30/1899 18:51:00",33.416667,33,25,"N",-117.901667,-117,54.1,"W",90,90,90,30,30,30,618,19,NA,"RV NEW HORIZON","32NM","PR",29,282,NA,"90.0 30.0","3101","0504",34.1,483.4,"12/30/1899 12:00:00","12/30/1899 18:57:00","12/30/1899 11:50:00","12/30/1899 18:56:00",8,21,2,7,26,8,1016.4,16,15,0,NA,0,8
30845,"2005-04-15-C-32NM",200504,20050409000350,9000350,"20-0504NM-MX-111-1457-09000350","090.0 035.0",2,"ST",-29.62,"04/21/2005",2005,4,38463,111,"12/30/1899 14:57:00",33.25,33,15,"N",-118.253333,-118,15.2,"W",90,90,90,35,35,35,324,19,NA,"RV NEW HORIZON","32NM","MX",28,272,NA,"90.0 35.0","3101","0504",37.1,NA,"","","","",NA,23,2,7,4,2,1017.2,15,13,1,2,3,7
30846,"2005-04-15-C-32NM",200504,20050409000370,9000370,"20-0504NM-MX-111-1144-09000370","090.0 037.0",2,"ST",-37.656,"04/21/2005",2005,4,38463,111,"12/30/1899 11:44:00",33.185,33,11.1,"N",-118.393333,-118,23.6,"W",90,90,90,37,37,37.1,1178,NA,NA,"RV NEW HORIZON","32NM","MX",27,262,NA,"90.0 37.0","3101","0504",42.7,NA,"","","","",NA,NA,NA,NA,28,9,1015.7,13.9,12.2,NA,NA,NA,NA
30847,"2005-04-15-C-32NM",200504,20050409000450,9000450,"20-0504NM-MX-111-0549-09000450","090.0 045.0",2,"ST",-69.444,"04/21/2005",2005,4,38463,111,"12/30/1899 05:49:00",32.916667,32,55,"N",-118.938333,-118,56.3,"W",90,90,90,45,45,45,1694,NA,NA,"RV NEW HORIZON","32NM","MX",26,252,NA,"90.0 45.0","3101","0504",186.6,NA,"","","","",NA,NA,NA,NA,30,15,1017.7,13.3,11.9,NA,NA,NA,NA
30848,"2005-04-15-C-32NM",200504,20050409000530,9000530,"20-0504NM-MX-110-2354-09000530","090.0 053.0",2,"ST",-101.275,"04/20/2005",2005,4,38462,110,"12/30/1899 23:54:00",32.651667,32,39.1,"N",-119.485,-119,29.1,"W",90,90,90,53,53,53,1315,10,NA,"RV NEW HORIZON","32NM","MX",25,242,NA,"90.0 53.0","3101","0504",172.9,NA,"","","","",NA,30,5,6,31,15,1017.3,14.3,12.9,1,8,3,8
30849,"2005-04-15-C-32NM",200504,20050409000600,9000600,"20-0504NM-PR-110-1814-09000600","090.0 060.0",2,"ST",-129.448,"04/20/2005",2005,4,38462,110,"12/30/1899 18:14:00",32.418333,32,25.1,"N",-119.968333,-119,58.1,"W",90,90,90,60,60,60.1,896,26,NA,"RV NEW HORIZON","32NM","PR",24,232,NA,"90.0 60.0","3101","0504",28.5,165.2,"12/30/1899 11:58:00","12/30/1899 18:56:00","12/30/1899 11:58:00","12/30/1899 18:56:00",8,30,5,6,33,14,1019.2,15.1,13.1,1,6,3,8
30850,"2005-04-15-C-32NM",200504,20050409000700,9000700,"20-0504NM-MX-110-1145-09000700","090.0 070.0",2,"ST",-168.971,"04/20/2005",2005,4,38462,110,"12/30/1899 11:45:00",32.085,32,5.1,"N",-120.64,-120,38.4,"W",90,90,90,70,70,70,3812,NA,NA,"RV NEW HORIZON","32NM","MX",23,222,NA,"90.0 70.0","3101","0504",30.9,NA,"","","","",NA,NA,NA,NA,33,14,1017.2,13.9,11.2,NA,NA,NA,NA
30851,"2005-04-15-C-32NM",200504,20050409000800,9000800,"20-0504NM-MX-110-0522-09000800","090.0 080.0",2,"ST",-208.842,"04/20/2005",2005,4,38462,110,"12/30/1899 05:22:00",31.753333,31,45.2,"N",-121.318333,-121,19.1,"W",90,90,90,80,80,80,3734,NA,NA,"RV NEW HORIZON","32NM","MX",22,212,NA,"90.0 80.0","3101","0504",51.7,NA,"","","","",NA,NA,NA,NA,31,18,1018.3,14.7,12.5,NA,NA,NA,NA
30852,"2005-04-15-C-32NM",200504,20050409000900,9000900,"20-0504NM-MX-109-2235-09000900","090.0 090.0",2,"ST",-248.801,"04/19/2005",2005,4,38461,109,"12/30/1899 22:35:00",31.42,31,25.2,"N",-121.995,-121,59.7,"W",90,90,90,90,90,90,3801,34,NA,"RV NEW HORIZON","32NM","MX",21,202,NA,"90.0 90.0","3101","0504",31.6,NA,"","","","",NA,33,10,8,33,19,1016.7,15.8,13.9,1,4,6,7
30853,"2005-04-15-C-32NM",200504,20050409001000,9001000,"20-0504NM-PR-109-1640-09001000","090.0 100.0",2,"ST",-288.159,"04/19/2005",2005,4,38461,109,"12/30/1899 16:40:00",31.1,31,6,"N",-122.665,-122,39.9,"W",90,90,89.9,100,100,99.9,4039,30,NA,"RV NEW HORIZON","32NM","PR",20,192,NA,"90.0 100.0","3101","0504",NA,110,"12/30/1899 12:10:00","12/30/1899 19:10:00","12/30/1899 12:10:00","12/30/1899 19:02:00",8,33,12,8,34,22,1018.5,14.2,11.8,1,6,6,7
30854,"2005-04-15-C-32NM",200504,20050409001100,9001100,"20-0504NM-MX-109-0828-09001100","090.0 110.0",2,"ST",-328.382,"04/19/2005",2005,4,38461,109,"12/30/1899 08:28:00",30.753333,30,45.2,"N",-123.333333,-123,20,"W",90,90,90,110,110,110,4019,NA,NA,"RV NEW HORIZON","32NM","MX",19,182,NA,"90.0 110.0","3101","0504",34.3,NA,"","","","",NA,NA,NA,NA,34,23,1019.5,14.1,11.6,NA,NA,NA,NA
30855,"2005-04-15-C-32NM",200504,20050409001200,9001200,"20-0504NM-MX-109-0147-09001200","090.0 120.0",2,"ST",-368.095,"04/19/2005",2005,4,38461,109,"12/30/1899 01:47:00",30.421667,30,25.3,"N",-123.998333,-123,59.9,"W",90,90,90,120,120,120,4230,NA,NA,"RV NEW HORIZON","32NM","MX",18,172,NA,"90.0 120.0","3101","0504",10.2,NA,"","","","",NA,34,8,7,35,19,1019.9,14.9,12.5,1,6,6,7
30856,"2005-04-15-C-32NM",200504,20050049170264,9170264,"20-0504NM-MX-105-2312-09170264","091.7 026.4",2,"SCO",-1.607,"04/15/2005",2005,4,38457,105,"12/30/1899 23:12:00",33.245,33,14.7,"N",-117.466667,-117,28,"W",91.7,91.7,91.7,26.4,26.4,26.4,23,NA,NA,"RV NEW HORIZON","32NM","MX",3,22,NA,"91.7 26.4","3101","0504",101.6,NA,"","","","",NA,26,3,6,23,4,1011.1,17.9,15.2,1,4,4,7
30857,"2005-04-15-C-32NM",200504,20050409330267,9330267,"20-0504NM-PR-105-1821-09330267","093.3 026.7",2,"ST",-1.894,"04/15/2005",2005,4,38457,105,"12/30/1899 18:21:00",32.958333,32,57.5,"N",-117.305,-117,18.3,"W",93.3,93.3,93.3,26.7,26.7,26.7,63,6,NA,"RV NEW HORIZON","32NM","PR",1,2,NA,"93.3 26.7","3101","0504",138.2,555,"12/30/1899 11:55:00","12/30/1899 18:48:00","12/30/1899 11:49:00","12/30/1899 18:43:00",8,26,3,5,24,6,1012.9,17.4,15.1,1,4,3,7
30858,"2005-04-15-C-32NM",200504,20050409330280,9330280,"20-0504NM-MX-106-0217-09330280","093.3 028.0",2,"ST",-7.484,"04/16/2005",2005,4,38458,106,"12/30/1899 02:17:00",32.906667,32,54.4,"N",-117.398333,-117,23.9,"W",93.3,93.3,93.3,28,28,28.1,566,NA,NA,"RV NEW HORIZON","32NM","MX",4,32,NA,"93.3 28.0","3101","0504",263.4,NA,"","","","",NA,27,1,6,30,1,1011.1,16.6,15,1,4,2,7
30859,"2005-04-15-C-32NM",200504,20050409330300,9330300,"20-0504NM-MX-106-0532-09330300","093.3 030.0",2,"ST",-15.569,"04/16/2005",2005,4,38458,106,"12/30/1899 05:32:00",32.843333,32,50.6,"N",-117.54,-117,32.4,"W",93.3,93.3,93.3,30,30,30.1,872,NA,NA,"RV NEW HORIZON","32NM","MX",5,42,NA,"93.3 30.0","3101","0504",74.9,NA,"","","","",NA,NA,NA,NA,2,2,1012,15.9,14.5,NA,NA,NA,NA
30860,"2005-04-15-C-32NM",200504,20050409330350,9330350,"20-0504NM-MX-106-0921-09330350","093.3 035.0",2,"ST",-35.033,"04/16/2005",2005,4,38458,106,"12/30/1899 09:21:00",32.68,32,40.8,"N",-117.873333,-117,52.4,"W",93.3,93.3,93.3,35,35,35,623,NA,NA,"RV NEW HORIZON","32NM","MX",6,52,NA,"93.3 35.0","3101","0504",38.9,NA,"","","","",NA,NA,NA,NA,25,2,1011.3,16,14.1,NA,NA,NA,NA
30861,"2005-04-15-C-32NM",200504,20050409330400,9330400,"20-0504NM-MX-106-1328-09330400","093.3 040.0",2,"ST",-54.99,"04/16/2005",2005,4,38458,106,"12/30/1899 13:28:00",32.513333,32,30.8,"N",-118.215,-118,12.9,"W",93.3,93.3,93.3,40,40,40,1648,23,NA,"RV NEW HORIZON","32NM","MX",7,62,NA,"93.3 40.0","3101","0504",37.4,NA,"","","","",NA,27,4,7,30,4,1011.8,14.9,13.8,NA,NA,NA,NA
30862,"2005-04-15-C-32NM",200504,20050409330450,9330450,"20-0504NM-PR-106-1745-09330450","093.3 045.0",2,"ST",-74.953,"04/16/2005",2005,4,38458,106,"12/30/1899 17:45:00",32.345,32,20.7,"N",-118.555,-118,33.3,"W",93.3,93.3,93.3,45,45,45,1363,17,NA,"RV NEW HORIZON","32NM","PR",8,72,NA,"93.3 45.0","3101","0504",68,439.7,"12/30/1899 11:55:00","12/30/1899 18:56:00","12/30/1899 11:54:00","12/30/1899 18:54:00",8,28,4,7,26,5,1013.9,16.5,15.1,0,NA,0,8
30863,"2005-04-15-C-32NM",200504,20050409330500,9330500,"20-0504NM-MX-106-2143-09330500","093.3 050.0",2,"ST",-94.697,"04/16/2005",2005,4,38458,106,"12/30/1899 21:43:00",32.18,32,10.8,"N",-118.891667,-118,53.5,"W",93.3,93.3,93.3,50,50,50,1466,12,NA,"RV NEW HORIZON","32NM","MX",9,82,NA,"93.3 50.0","3101","0504",114,NA,"","","","",NA,28,4,7,25,6,1013.4,15.7,14.9,0,NA,0,8
30864,"2005-04-15-C-32NM",200504,20050409330550,9330550,"20-0504NM-MX-107-0202-09330550","093.3 055.0",2,"ST",-114.81,"04/17/2005",2005,4,38459,107,"12/30/1899 02:02:00",32.013333,32,0.8,"N",-119.235,-119,14.1,"W",93.3,93.3,93.3,55,55,55,1589,NA,NA,"RV NEW HORIZON","32NM","MX",10,92,NA,"93.3 55.0","3101","0504",140.6,NA,"","","","",NA,31,5,6,31,14,1013.2,14.2,13.1,2,4,8,7
30865,"2005-04-15-C-32NM",200504,20050409330600,9330600,"20-0504NM-MX-107-0606-09330600","093.3 060.0",2,"ST",-134.974,"04/17/2005",2005,4,38459,107,"12/30/1899 06:06:00",31.848333,31,50.9,"N",-119.58,-119,34.8,"W",93.3,93.3,93.3,60,60,60.1,1857,NA,NA,"RV NEW HORIZON","32NM","MX",11,102,NA,"93.3 60.0","3101","0504",45.3,NA,"","","","",NA,NA,NA,NA,32,13,1015.3,14.5,12.9,NA,NA,NA,NA
30866,"2005-04-15-C-32NM",200504,20050409330700,9330700,"20-0504NM-MX-107-1213-09330700","093.3 070.0",2,"ST",-174.651,"04/17/2005",2005,4,38459,107,"12/30/1899 12:13:00",31.518333,31,31.1,"N",-120.253333,-120,15.2,"W",93.3,93.3,93.3,70,70,70,3930,NA,NA,"RV NEW HORIZON","32NM","MX",12,112,NA,"93.3 70.0","3101","0504",40.5,NA,"","","","",NA,NA,NA,NA,35,18,1014.6,15,13.3,NA,NA,NA,NA
30867,"2005-04-15-C-32NM",200504,20050409330800,9330800,"20-0504NM-PR-107-1925-09330800","093.3 080.0",2,"ST",-215.545,"04/17/2005",2005,4,38459,107,"12/30/1899 19:25:00",31.205,31,12.3,"N",-120.963333,-120,57.8,"W",93.3,93.3,93.1,80,80,80.3,3907,16,NA,"RV NEW HORIZON","32NM","PR",13,122,NA,"93.3 80.0","3101","0504",42.4,138.8,"12/30/1899 12:27:00","12/30/1899 19:01:00","12/30/1899 12:03:00","12/30/1899 19:03:00",8,35,7,6,36,20,1017.5,16,15,2,6,7,8
30868,"2005-04-15-C-32NM",200504,20050409330900,9330900,"20-0504NM-MX-108-0119-09330900","093.3 090.0",2,"ST",-254.641,"04/18/2005",2005,4,38460,108,"12/30/1899 01:19:00",30.843333,30,50.6,"N",-121.596667,-121,35.8,"W",93.3,93.3,93.3,90,90,90.1,4128,NA,NA,"RV NEW HORIZON","32NM","MX",14,132,NA,"93.3 90.0","3101","0504",33.3,NA,"","","","",NA,32,9,8,34,20,1017,15.2,13.9,2,6,8,7
30869,"2005-04-15-C-32NM",200504,20050409331000,9331000,"20-0504NM-MX-108-0725-09331000","093.3 100.0",2,"ST",-294.364,"04/18/2005",2005,4,38460,108,"12/30/1899 07:25:00",30.515,30,30.9,"N",-122.265,-122,15.9,"W",93.3,93.3,93.3,100,100,100.1,4185,NA,NA,"RV NEW HORIZON","32NM","MX",15,142,NA,"93.3 100.0","3101","0504",27.3,NA,"","","","",NA,NA,NA,NA,35,22,1018.4,14.9,12.5,NA,NA,NA,NA
30870,"2005-04-15-C-32NM",200504,20050409331100,9331100,"20-0504NM-MX-108-1335-09331100","093.3 110.0",2,"ST",-333.904,"04/18/2005",2005,4,38460,108,"12/30/1899 13:35:00",30.181667,30,10.9,"N",-122.923333,-122,55.4,"W",93.3,93.3,93.3,110,110,110,4185,NA,NA,"RV NEW HORIZON","32NM","MX",16,152,NA,"93.3 110.0","3101","0504",27.1,NA,"","","","",NA,34,8,7,33,18,1018.9,14.8,11.8,2,6,8,4
30871,"2005-04-15-C-32NM",200504,20050409331200,9331200,"20-0504NM-PR-108-1930-09331200","093.3 120.0",2,"ST",-374.032,"04/18/2005",2005,4,38460,108,"12/30/1899 19:30:00",29.851667,29,51.1,"N",-123.595,-123,35.7,"W",93.3,93.3,93.3,120,120,120.1,4065,25,NA,"RV NEW HORIZON","32NM","PR",17,162,NA,"93.3 120.0","3101","0504",36.3,52.9,"12/30/1899 12:32:00","12/30/1899 19:15:00","12/30/1899 12:13:00","12/30/1899 19:07:00",8,34,9,8,34,18,1021.4,16.3,13.8,1,6,6,8
