dataset_id,row_id,latitude,longitude,species_name,scientific_name,common_name,itis_tsn,group_size,series_id,date_time,timezone,ds_type,platform,provider,lprecision,tprecision,oceano,notes,last_mod
507,507_13047,33.096824,-120.15838600000001,BLWH,Balaenoptera musculus,Blue Whale,180528,2,,1991-07-31 14:11:30,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_13047"", ""obsDate"": ""1991-07-31"", ""longitude"": -120.158, ""latitude"": 33.097, ""SST"": {""PF51"": {""YEAR"": 15.075}, ""OISST"": {""DAY"": 15.81, ""8DAYS"": 16.05, ""MONTH"": 15.84, ""YEAR"": 14.97}}, ""BATH"": {""S2004"": -774, ""ETOPO1"": -960.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25058, ""PROVINCE"": ""Cold Temperate Northeast Pacific""}]}}",,2009-05-19 09:49:32
507,507_13042,33.126343,-120.104428,SEWH,Balaenoptera borealis,Sei Whale,180526,1,,1991-07-31 13:51:42,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_13042"", ""obsDate"": ""1991-07-31"", ""longitude"": -120.104, ""latitude"": 33.126, ""SST"": {""PF51"": {""YEAR"": 15}, ""OISST"": {""DAY"": 15.81, ""8DAYS"": 16.05, ""MONTH"": 15.84, ""YEAR"": 14.97}}, ""BATH"": {""S2004"": -1181, ""ETOPO1"": -1107.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25058, ""PROVINCE"": ""Cold Temperate Northeast Pacific""}]}}",,2009-05-19 09:49:32
507,507_12469,33.287357,-121.33608500000001,KIWH,Orcinus orca,Killer Whale,180469,4,,1991-03-08 14:44:18,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_12469"", ""obsDate"": ""1991-03-08"", ""longitude"": -121.336, ""latitude"": 33.287, ""SST"": {""PF51"": {""YEAR"": 14.25, ""MONTH"": 13.425, ""8DAYS"": 13.575}, ""OISST"": {""DAY"": 13.43, ""8DAYS"": 13.52, ""MONTH"": 13.28, ""YEAR"": 14.44}}, ""BATH"": {""S2004"": -3734, ""ETOPO1"": -3766.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25058, ""PROVINCE"": ""Cold Temperate Northeast Pacific""}]}}",,2009-05-19 09:49:32
507,507_12347,33.567058,-119.262483,GRWH,Eschrichtius robustus,Gray Whale,180521,1,,1991-03-05 08:25:00,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_12347"", ""obsDate"": ""1991-03-05"", ""longitude"": -119.262, ""latitude"": 33.567, ""SST"": {""PF51"": {""YEAR"": 14.775, ""MONTH"": 13.725, ""8DAYS"": 14.475}, ""OISST"": {""DAY"": 14.62, ""8DAYS"": 14.77, ""MONTH"": 13.98, ""YEAR"": 15.82}}, ""BATH"": {""S2004"": -1338, ""ETOPO1"": -679.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25059, ""PROVINCE"": ""Warm Temperate Northeast Pacific""}]}}",,2009-05-19 09:49:32
507,507_12342,33.580228999999996,-119.168397,GRWH,Eschrichtius robustus,Gray Whale,180521,3,,1991-03-05 07:41:18,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_12342"", ""obsDate"": ""1991-03-05"", ""longitude"": -119.168, ""latitude"": 33.58, ""SST"": {""PF51"": {""YEAR"": 15, ""MONTH"": 13.8, ""8DAYS"": 14.4}, ""OISST"": {""DAY"": 14.77, ""8DAYS"": 14.9, ""MONTH"": 14.09, ""YEAR"": 16.06}}, ""BATH"": {""S2004"": -304, ""ETOPO1"": -473.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25059, ""PROVINCE"": ""Warm Temperate Northeast Pacific""}]}}",,2009-05-19 09:49:32
507,507_11680,33.852175,-120.19345200000001,GRWH,Eschrichtius robustus,Gray Whale,180521,3,,1991-01-18 15:57:48,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_11680"", ""obsDate"": ""1991-01-18"", ""longitude"": -120.193, ""latitude"": 33.852, ""SST"": {""PF51"": {""YEAR"": 14.475, ""MONTH"": 12.375, ""8DAYS"": 14.25}, ""OISST"": {""DAY"": 14.47, ""8DAYS"": 14.08, ""MONTH"": 14.0, ""YEAR"": 14.77}}, ""BATH"": {""S2004"": -283, ""ETOPO1"": -425.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25058, ""PROVINCE"": ""Cold Temperate Northeast Pacific""}], ""WDPA"": [{""WDPAID"": 555586740, ""NAME"": ""Channel Islands"", ""DESIG_ENG"": ""National Marine Sanctuary"", ""NO_TAKE"": ""Part""}]}}",,2009-05-19 09:49:32
507,507_11472,33.618982,-119.08993000000001,GRWH,Eschrichtius robustus,Gray Whale,180521,1,,1991-01-15 09:54:30,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_11472"", ""obsDate"": ""1991-01-15"", ""longitude"": -119.09, ""latitude"": 33.619, ""SST"": {""PF51"": {""YEAR"": 15.15, ""MONTH"": 15, ""8DAYS"": 15.075}, ""OISST"": {""DAY"": 14.93, ""8DAYS"": 14.95, ""MONTH"": 14.89, ""YEAR"": 16.06}}, ""BATH"": {""S2004"": -163, ""ETOPO1"": -152.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25059, ""PROVINCE"": ""Warm Temperate Northeast Pacific""}]}}",,2009-05-19 09:49:32
507,507_12260,33.240588,-118.249385,GRWH,Eschrichtius robustus,Gray Whale,180521,3,,1991-03-04 08:40:36,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_12260"", ""obsDate"": ""1991-03-04"", ""longitude"": -118.249, ""latitude"": 33.241, ""SST"": {""PF51"": {""YEAR"": 16.65, ""MONTH"": 14.85, ""8DAYS"": 14.85}, ""OISST"": {""DAY"": 15.34, ""8DAYS"": 15.54, ""MONTH"": 14.81, ""YEAR"": 16.86}}, ""BATH"": {""S2004"": -682, ""ETOPO1"": -931.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25059, ""PROVINCE"": ""Warm Temperate Northeast Pacific""}]}}",,2009-05-19 09:49:32
507,507_12037,35.047542,-120.792906,GRWH,Eschrichtius robustus,Gray Whale,180521,2,,1991-01-22 14:14:42,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_12037"", ""obsDate"": ""1991-01-22"", ""longitude"": -120.793, ""latitude"": 35.048, ""SST"": {""PF51"": {""YEAR"": 13.125, ""MONTH"": 12.975, ""8DAYS"": 12.675}, ""OISST"": {""DAY"": 13.07, ""8DAYS"": 13.32, ""MONTH"": 13.05, ""YEAR"": 13.42}}, ""BATH"": {""S2004"": -91, ""ETOPO1"": -90.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25058, ""PROVINCE"": ""Cold Temperate Northeast Pacific""}]}}",,2009-05-19 09:49:32
507,507_12054,34.966625,-120.78871799999999,GRWH,Eschrichtius robustus,Gray Whale,180521,1,,1991-01-22 14:44:00,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_12054"", ""obsDate"": ""1991-01-22"", ""longitude"": -120.789, ""latitude"": 34.967, ""SST"": {""PF51"": {""YEAR"": 13.275, ""MONTH"": 12.9, ""8DAYS"": 12.675}, ""OISST"": {""DAY"": 12.94, ""8DAYS"": 13.21, ""MONTH"": 13.09, ""YEAR"": 13.54}}, ""BATH"": {""S2004"": -93, ""ETOPO1"": -92.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25058, ""PROVINCE"": ""Cold Temperate Northeast Pacific""}]}}",,2009-05-19 09:49:32
507,507_11572,32.833734,-120.689247,SPWH,Physeter macrocephalus,Sperm Whale,180488,12,,1991-01-16 15:53:42,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_11572"", ""obsDate"": ""1991-01-16"", ""longitude"": -120.689, ""latitude"": 32.834, ""SST"": {""PF51"": {""YEAR"": 15.15, ""MONTH"": 14.475, ""8DAYS"": 14.475}, ""OISST"": {""DAY"": 14.1, ""8DAYS"": 14.38, ""MONTH"": 14.1, ""YEAR"": 15.04}}, ""BATH"": {""S2004"": -3747, ""ETOPO1"": -3722.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25058, ""PROVINCE"": ""Cold Temperate Northeast Pacific""}]}}",,2009-05-19 09:49:32
507,507_11251,34.939519,-120.775,HUWH,Megaptera novaeangliae,Humpback Whale,180530,2,,1990-11-19 10:14:24,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_11251"", ""obsDate"": ""1990-11-19"", ""longitude"": -120.775, ""latitude"": 34.94, ""SST"": {""PF51"": {""YEAR"": 13.275, ""MONTH"": 14.775, ""8DAYS"": 14.775}, ""OISST"": {""DAY"": 15.08, ""8DAYS"": 15.15, ""MONTH"": 14.81, ""YEAR"": 13.99}}, ""BATH"": {""S2004"": -100, ""ETOPO1"": -99.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25058, ""PROVINCE"": ""Cold Temperate Northeast Pacific""}]}}",,2009-05-19 09:49:32
507,507_11216,35.076298,-120.846149,HUWH,Megaptera novaeangliae,Humpback Whale,180530,1,,1990-11-19 08:08:30,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_11216"", ""obsDate"": ""1990-11-19"", ""longitude"": -120.846, ""latitude"": 35.076, ""SST"": {""PF51"": {""YEAR"": 13.65, ""MONTH"": 14.775, ""8DAYS"": 14.775}, ""OISST"": {""DAY"": 15.04, ""8DAYS"": 15.07, ""MONTH"": 14.65, ""YEAR"": 13.85}}, ""BATH"": {""S2004"": -121, ""ETOPO1"": -118.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25058, ""PROVINCE"": ""Cold Temperate Northeast Pacific""}]}}",,2009-05-19 09:49:32
507,507_11197,35.06566,-120.91083,HUWH,Megaptera novaeangliae,Humpback Whale,180530,2,,1990-11-19 07:49:00,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_11197"", ""obsDate"": ""1990-11-19"", ""longitude"": -120.911, ""latitude"": 35.066, ""SST"": {""PF51"": {""YEAR"": 13.95, ""MONTH"": 14.925, ""8DAYS"": 14.85}, ""OISST"": {""DAY"": 15.04, ""8DAYS"": 15.07, ""MONTH"": 14.65, ""YEAR"": 13.85}}, ""BATH"": {""S2004"": -218, ""ETOPO1"": -217.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25058, ""PROVINCE"": ""Cold Temperate Northeast Pacific""}]}}",,2009-05-19 09:49:32
507,507_9736,31.986093,-119.318022,BLWH,Balaenoptera musculus,Blue Whale,180528,1,,1990-07-26 18:30:06,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_9736"", ""obsDate"": ""1990-07-26"", ""longitude"": -119.318, ""latitude"": 31.986, ""SST"": {""PF51"": {""YEAR"": 16.275, ""MONTH"": 17.925}, ""OISST"": {""DAY"": 17.93, ""8DAYS"": 18.01, ""MONTH"": 17.33, ""YEAR"": 16.34}}, ""BATH"": {""S2004"": -1818, ""ETOPO1"": -1773.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25059, ""PROVINCE"": ""Warm Temperate Northeast Pacific""}]}}",,2009-05-19 09:49:32
507,507_9729,32.032755,-119.235533,BLWH,Balaenoptera musculus,Blue Whale,180528,1,,1990-07-26 15:20:30,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_9729"", ""obsDate"": ""1990-07-26"", ""longitude"": -119.236, ""latitude"": 32.033, ""SST"": {""PF51"": {""YEAR"": 16.2, ""MONTH"": 16.95}, ""OISST"": {""DAY"": 18.38, ""8DAYS"": 18.51, ""MONTH"": 17.81, ""YEAR"": 16.38}}, ""BATH"": {""S2004"": -1446, ""ETOPO1"": -1577.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25059, ""PROVINCE"": ""Warm Temperate Northeast Pacific""}]}}",,2009-05-19 09:49:32
507,507_9715,32.129621,-119.00768400000001,BLWH,Balaenoptera musculus,Blue Whale,180528,1,,1990-07-26 14:03:42,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_9715"", ""obsDate"": ""1990-07-26"", ""longitude"": -119.008, ""latitude"": 32.13, ""SST"": {""PF51"": {""YEAR"": 16.425, ""MONTH"": 18.375}, ""OISST"": {""DAY"": 18.38, ""8DAYS"": 18.51, ""MONTH"": 17.81, ""YEAR"": 16.38}}, ""BATH"": {""S2004"": -1565, ""ETOPO1"": -1552.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25059, ""PROVINCE"": ""Warm Temperate Northeast Pacific""}]}}",,2009-05-19 09:49:32
507,507_9710,32.153838,-118.950722,BLWH,Balaenoptera musculus,Blue Whale,180528,2,,1990-07-26 13:44:30,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_9710"", ""obsDate"": ""1990-07-26"", ""longitude"": -118.951, ""latitude"": 32.154, ""SST"": {""PF51"": {""YEAR"": 16.35, ""MONTH"": 18.525}, ""OISST"": {""DAY"": 18.66, ""8DAYS"": 18.78, ""MONTH"": 18.19, ""YEAR"": 16.58}}, ""BATH"": {""S2004"": -1505, ""ETOPO1"": -1466.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25059, ""PROVINCE"": ""Warm Temperate Northeast Pacific""}]}}",,2009-05-19 09:49:32
507,507_9501,34.102538,-121.05041100000001,SEWH,Balaenoptera borealis,Sei Whale,180526,1,,1990-04-29 11:12:54,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_9501"", ""obsDate"": ""1990-04-29"", ""longitude"": -121.05, ""latitude"": 34.103, ""SST"": {""PF51"": {""YEAR"": 14.25, ""MONTH"": 13.425, ""8DAYS"": 12.9}, ""OISST"": {""DAY"": 13.26, ""8DAYS"": 13.21, ""MONTH"": 13.5, ""YEAR"": 14.69}}, ""BATH"": {""S2004"": -1821, ""ETOPO1"": -1511.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25058, ""PROVINCE"": ""Cold Temperate Northeast Pacific""}]}}",,2009-05-19 09:49:32
507,507_9490,34.195596,-121.07047800000001,SEWH,Balaenoptera borealis,Sei Whale,180526,1,,1990-04-29 08:06:18,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_9490"", ""obsDate"": ""1990-04-29"", ""longitude"": -121.07, ""latitude"": 34.196, ""SST"": {""PF51"": {""YEAR"": 14.325, ""MONTH"": 13.125}, ""OISST"": {""DAY"": 13.26, ""8DAYS"": 13.21, ""MONTH"": 13.5, ""YEAR"": 14.69}}, ""BATH"": {""S2004"": -1441, ""ETOPO1"": -1435.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25058, ""PROVINCE"": ""Cold Temperate Northeast Pacific""}]}}",,2009-05-19 09:49:32
507,507_10177,33.708728,-120.499035,FIWH,Balaenoptera physalus,Fin Whale,180527,3,,1990-08-04 13:55:00,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_10177"", ""obsDate"": ""1990-08-04"", ""longitude"": -120.499, ""latitude"": 33.709, ""SST"": {""PF51"": {""YEAR"": 14.025, ""MONTH"": 17.1}, ""OISST"": {""DAY"": 17.41, ""8DAYS"": 17.28, ""MONTH"": 17.3, ""YEAR"": 15.14}}, ""BATH"": {""S2004"": -1139, ""ETOPO1"": -1125.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25058, ""PROVINCE"": ""Cold Temperate Northeast Pacific""}]}}",,2009-05-19 09:49:32
507,507_10161,33.603828,-120.76236999999999,BLWH,Balaenoptera musculus,Blue Whale,180528,1,,1990-08-04 12:34:00,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_10161"", ""obsDate"": ""1990-08-04"", ""longitude"": -120.762, ""latitude"": 33.604, ""SST"": {""PF51"": {""YEAR"": 15, ""MONTH"": 17.4}, ""OISST"": {""DAY"": 17.39, ""8DAYS"": 17.3, ""MONTH"": 17.0, ""YEAR"": 15.1}}, ""BATH"": {""S2004"": -1422, ""ETOPO1"": -1586.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25058, ""PROVINCE"": ""Cold Temperate Northeast Pacific""}]}}",,2009-05-19 09:49:32
507,507_8500,33.020626,-118.72995,HUWH,Megaptera novaeangliae,Humpback Whale,180530,3,,1990-03-10 17:06:36,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_8500"", ""obsDate"": ""1990-03-10"", ""longitude"": -118.73, ""latitude"": 33.021, ""SST"": {""PF51"": {""YEAR"": 16.65, ""MONTH"": 14.025, ""8DAYS"": 14.4}, ""OISST"": {""DAY"": 14.59, ""8DAYS"": 14.53, ""MONTH"": 14.55, ""YEAR"": 17.49}}, ""BATH"": {""S2004"": -892, ""ETOPO1"": -1098.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25059, ""PROVINCE"": ""Warm Temperate Northeast Pacific""}]}}",,2009-05-19 09:49:32
507,507_8619,29.906627,-123.494049,CBWH,Ziphius cavirostris,Cuvier's Beaked Whale,180498,4,,1990-04-20 08:27:30,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_8619"", ""obsDate"": ""1990-04-20"", ""longitude"": -123.494, ""latitude"": 29.907, ""SST"": {""PF51"": {""YEAR"": 18.3, ""MONTH"": 16.275, ""8DAYS"": 16.125}, ""OISST"": {""DAY"": 15.77, ""8DAYS"": 16.14, ""MONTH"": 16.18, ""YEAR"": 18.19}}, ""BATH"": {""S2004"": -4383, ""ETOPO1"": -4326.0}, ""ZONE"": {""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}]}}",,2009-05-19 09:49:32
507,507_8080,33.561541999999996,-122.37756100000001,BLWH,Balaenoptera musculus,Blue Whale,180528,1,,1989-11-17 14:28:36,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_8080"", ""obsDate"": ""1989-11-17"", ""longitude"": -122.378, ""latitude"": 33.562, ""SST"": {""PF51"": {""YEAR"": 15.15, ""MONTH"": 16.35, ""8DAYS"": 16.275}, ""OISST"": {""DAY"": 16.14, ""8DAYS"": 16.17, ""MONTH"": 16.2, ""YEAR"": 15.28}}, ""BATH"": {""S2004"": -3917, ""ETOPO1"": -4022.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25058, ""PROVINCE"": ""Cold Temperate Northeast Pacific""}]}}",,2009-05-19 09:49:32
507,507_7908,34.03249,-119.50111499999998,HUWH,Megaptera novaeangliae,Humpback Whale,180530,2,,1989-11-16 08:36:12,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_7908"", ""obsDate"": ""1989-11-16"", ""longitude"": -119.501, ""latitude"": 34.032, ""SST"": {""PF51"": {""YEAR"": 15.975, ""MONTH"": 16.425, ""8DAYS"": 16.65}, ""OISST"": {""DAY"": 16.99, ""8DAYS"": 16.77, ""MONTH"": 16.46, ""YEAR"": 15.34}}, ""BATH"": {""S2004"": -62, ""ETOPO1"": -65.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25059, ""PROVINCE"": ""Warm Temperate Northeast Pacific""}], ""WDPA"": [{""WDPAID"": 1033, ""NAME"": ""Channel Islands"", ""DESIG_ENG"": ""National Park"", ""NO_TAKE"": ""Not Reported""}, {""WDPAID"": 312101, ""NAME"": ""San Miguel, Santa Rosa, and Santa Cruz Islands"", ""DESIG_ENG"": ""ASBS State Water Quality Protection Area"", ""NO_TAKE"": ""Not Reported""}, {""WDPAID"": 555586740, ""NAME"": ""Channel Islands"", ""DESIG_ENG"": ""National Marine Sanctuary"", ""NO_TAKE"": ""Part""}]}}",,2009-05-19 09:49:32
507,507_8108,34.768536,-121.477322,MIWH,Balaenoptera acutorostrata,Minke Whale,180524,2,,1989-11-19 09:00:12,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_8108"", ""obsDate"": ""1989-11-19"", ""longitude"": -121.477, ""latitude"": 34.769, ""SST"": {""PF51"": {""YEAR"": 13.575, ""MONTH"": 15, ""8DAYS"": 15.15}, ""OISST"": {""DAY"": 15.29, ""8DAYS"": 15.29, ""MONTH"": 15.15, ""YEAR"": 13.81}}, ""BATH"": {""S2004"": -678, ""ETOPO1"": -733.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25058, ""PROVINCE"": ""Cold Temperate Northeast Pacific""}]}}",,2009-05-19 09:49:32
507,507_7594,33.67709,-118.307441,MIWH,Balaenoptera acutorostrata,Minke Whale,180524,1,,1989-11-12 09:03:00,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_7594"", ""obsDate"": ""1989-11-12"", ""longitude"": -118.307, ""latitude"": 33.677, ""SST"": {""PF51"": {""YEAR"": 16.275, ""MONTH"": 17.325, ""8DAYS"": 18.3}, ""OISST"": {""DAY"": 17.53, ""8DAYS"": 17.56, ""MONTH"": 17.69, ""YEAR"": 16.87}}, ""BATH"": {""S2004"": -82, ""ETOPO1"": -46.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25059, ""PROVINCE"": ""Warm Temperate Northeast Pacific""}]}}",,2009-05-19 09:49:32
507,507_7578,33.631583,-118.18985500000001,MIWH,Balaenoptera acutorostrata,Minke Whale,180524,1,,1989-11-12 08:26:30,,ptobs,boat,PRBO Conservation Science,6,111111,"{""oid"": ""507_7578"", ""obsDate"": ""1989-11-12"", ""longitude"": -118.19, ""latitude"": 33.632, ""SST"": {""PF51"": {""YEAR"": 16.05, ""MONTH"": 17.85, ""8DAYS"": 18.375}, ""OISST"": {""DAY"": 17.65, ""8DAYS"": 17.72, ""MONTH"": 17.8, ""YEAR"": 16.98}}, ""BATH"": {""S2004"": -77, ""ETOPO1"": -33.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 3, ""LME_NAME"": ""California Current""}], ""MEOW"": [{""ECO_CODE"": 25059, ""PROVINCE"": ""Warm Temperate Northeast Pacific""}]}}",,2009-05-19 09:49:32
