"Cst_Cnt","Btl_Cnt","Depthm","T_degC","Salnty","ChlorA"
30831,770994,137,9.45,34.081,0.05
30831,770995,150,9.3,34.121,0.05
30831,770996,168,9.08,34.156,0.04
30831,770997,198,8.72,34.178,0.03
30831,770998,200,8.7,34.18,NA
30831,770999,227,8.49,34.2,NA
30831,771000,250,8.16,34.209,NA
30831,771001,267,7.91,34.214,NA
30831,771002,300,7.57,34.225,NA
30831,771003,318,7.43,34.231,NA
30831,771004,377,7.09,34.247,NA
30831,771005,400,6.99,34.258,NA
30831,771006,437,6.81,34.278,NA
30831,771007,475,6.52,34.296,NA
30831,771008,500,6.37,34.307,NA
30831,771009,511,6.3,34.312,NA
30831,771010,566,5.88,34.352,NA
30831,771011,600,5.65,34.367,NA
30831,771012,632,5.48,34.377,NA
30831,771013,691,5.35,34.389,NA
30832,771014,0,12.7,33.318,4.08
30832,771015,2,12.7,33.318,4.08
30832,771016,5,12.68,33.321,4.07
30832,771017,10,12.63,33.319,4.4
30832,771018,16,12.5,33.33,5.13
30832,771019,18,12.47,33.346,5.74
30832,771020,20,12.43,33.362,5.69
30832,771021,28,11.98,33.41,5.51
30832,771022,30,11.7,33.416,4.47
30832,771023,35,11.07,33.424,2.11
30832,771024,40,10.95,33.414,2.11
30832,771025,50,10.38,33.402,0.85
30832,771026,60,9.91,33.495,0.34
30832,771027,70,9.93,33.645,0.34
30832,771028,75,9.92,33.71,0.3
30832,771029,85,9.9,33.82,0.21
30832,771030,100,9.73,33.89,0.1
30832,771031,119,9.42,33.929,0.08
30832,771032,125,9.41,33.957,0.08
30832,771033,140,9.37,34.02,0.07
30832,771034,150,9.32,34.043,0.06
30832,771035,169,9.17,34.078,0.05
30832,771036,198,8.86,34.156,0.04
30832,771037,200,8.84,34.159,NA
30832,771038,229,8.59,34.181,NA
30832,771039,250,8.36,34.195,NA
30832,771040,268,8.15,34.205,NA
30832,771041,300,7.82,34.221,NA
30832,771042,319,7.64,34.23,NA
30832,771043,378,7.09,34.27,NA
30832,771044,400,6.92,34.281,NA
30832,771045,437,6.67,34.297,NA
30832,771046,500,6.27,34.325,NA
30832,771047,517,6.16,34.333,NA
30833,771048,0,14.1,33.111,1.2
30833,771049,2,14.1,33.111,1.2
30833,771050,10,14.1,33.113,1.22
30833,771051,11,14.1,33.113,1.22
30833,771052,20,14,33.118,1.35
30833,771053,21,13.99,33.118,1.38
30833,771054,30,13.3,33.15,1.8
30833,771055,31,13.22,33.154,1.83
30833,771056,39,12.87,33.17,1.66
30833,771057,50,12.78,33.174,1.54
30833,771058,51,12.78,33.174,1.53
30833,771059,60,12.46,33.179,1.45
30833,771060,75,10.41,33.467,0.35
30834,771061,0,13.58,33.18,2.3
30834,771062,1,13.58,33.18,2.3
30834,771063,10,13.58,33.181,2.32
30834,771064,20,13.58,33.182,2.24
30834,771065,30,13.44,33.188,2.25
30834,771066,40,13.45,33.21,2.2
30834,771067,50,13.35,33.201,2.44
30834,771068,51,13.34,33.2,2.46
30834,771069,60,12.73,33.215,2.39
30834,771070,71,12.41,33.233,1.38
30834,771071,75,12.28,33.222,1.18
30834,771072,85,11.79,33.193,0.83
30834,771073,100,10.4,33.242,0.35
30834,771074,120,9.38,33.587,0.05
30834,771075,125,9.23,33.671,0.04
30834,771076,140,8.95,33.871,0.01
30834,771077,150,8.9,33.887,0.01
30834,771078,169,8.82,33.921,0.01
30834,771079,199,8.15,34.029,0
30834,771080,200,8.13,34.032,NA
30834,771081,229,7.76,34.095,NA
30834,771082,250,7.66,34.134,NA
30834,771083,269,7.62,34.16,NA
30834,771084,300,7.46,34.172,NA
30834,771085,318,7.35,34.173,NA
30834,771086,380,6.89,34.202,NA
30834,771087,400,6.85,34.21,NA
30834,771088,437,6.75,34.228,NA
30834,771089,500,6.1,34.297,NA
30834,771090,516,5.94,34.316,NA
30835,771091,0,15,33.052,0.16
30835,771092,2,15,33.052,0.16
30835,771093,10,15,33.052,0.15
30835,771094,16,15.01,33.052,0.15
30835,771095,20,15.01,33.053,0.16
30835,771096,30,15.02,33.054,0.19
30835,771097,31,15.02,33.054,0.19
30835,771098,46,14.93,33.045,0.36
30835,771099,50,14.78,33.037,0.34
30835,771100,56,14.56,33.027,0.31
30835,771101,66,14.54,33.03,0.32
30835,771102,75,14.42,33.016,0.28
30835,771103,76,14.41,33.014,0.28
30835,771104,87,12.98,33.021,0.8
30835,771105,96,11.64,33.089,0.52
30835,771106,100,11.12,33.139,0.41
30835,771107,109,10.23,33.259,0.21
30835,771108,125,9.76,33.391,0.14
30835,771109,144,9.36,33.592,0.05
30835,771110,150,9.29,33.643,0.04
30835,771111,170,9.07,33.789,0.01
30835,771112,200,8.59,33.972,0
30835,771113,201,8.57,33.977,0
30835,771114,229,8.16,34.029,NA
30835,771115,250,7.94,34.044,NA
30835,771116,269,7.74,34.047,NA
30835,771117,300,7.23,34.042,NA
30835,771118,319,6.9,34.039,NA
30835,771119,378,6.12,34.067,NA
30835,771120,400,5.98,34.093,NA
30835,771121,439,5.82,34.145,NA
30835,771122,500,5.55,34.22,NA
30835,771123,517,5.48,34.241,NA
30836,771124,0,15.04,33.089,0.31
30836,771125,2,15.04,33.089,0.31
30836,771126,10,14.99,33.086,0.26
30836,771127,11,14.98,33.086,0.26
30836,771128,20,14.7,33.08,0.36
30836,771129,21,14.67,33.08,0.37
30836,771130,30,14.49,33.083,0.47
30836,771131,31,14.47,33.084,0.48
30836,771132,41,14.23,33.096,0.55
30836,771133,50,14.1,33.102,0.71
30836,771134,51,14.08,33.103,0.73
30836,771135,60,13.83,33.112,0.69
30836,771136,71,12.82,33.157,0.61
30836,771137,75,12.22,33.195,0.53
30836,771138,86,10.73,33.326,0.31
30836,771139,100,10.29,33.426,0.22
30836,771140,101,10.29,33.431,0.22
30836,771141,118,9.75,33.535,0.11
30836,771142,125,9.52,33.6,0.07
30836,771143,139,9.1,33.734,0.01
30836,771144,150,8.92,33.82,0.01
30836,771145,169,8.69,33.932,0
30836,771146,199,8.24,34.003,0.01
30836,771147,200,8.23,34.005,NA
30836,771148,229,7.94,34.051,NA
30836,771149,250,7.76,34.069,NA
30836,771150,269,7.61,34.082,NA
30836,771151,300,7.39,34.112,NA
30836,771152,318,7.27,34.129,NA
30836,771153,378,6.76,34.168,NA
30836,771154,400,6.63,34.186,NA
30836,771155,437,6.39,34.209,NA
30836,771156,500,5.66,34.206,NA
30836,771157,517,5.46,34.207,NA
30837,771158,0,15.73,33.101,0.08
30837,771159,2,15.73,33.101,0.08
30837,771160,10,15.72,33.101,0.1
30837,771161,11,15.72,33.101,0.1
30837,771162,20,15.7,33.101,0.09
30837,771163,30,15.83,33.16,0.09
30837,771164,33,15.88,33.181,0.09
30837,771165,46,15.93,33.218,0.1
30837,771166,50,15.92,33.222,0.11
30837,771167,58,15.9,33.23,0.14
30837,771168,70,15.77,33.206,0.17
30837,771169,75,14.94,33.125,0.29
30837,771170,82,13.65,33.033,0.43
30837,771171,82,13.65,33.033,0.43
30837,771172,91,12.77,33.039,0.4
30837,771173,100,11.97,33.101,0.32
30837,771174,104,11.59,33.139,0.28
30837,771175,116,10.2,33.263,0.14
30837,771176,125,9.79,33.354,0.1
30837,771177,129,9.71,33.394,0.09
30837,771178,147,9.39,33.603,0.03
30837,771179,150,9.39,33.638,0.02
30837,771180,163,9.42,33.776,0.01
30837,771181,194,8.78,33.915,0
30837,771182,200,8.7,33.936,NA
30837,771183,228,8.36,34.012,NA
30837,771184,250,8.03,34.041,NA
30837,771185,267,7.78,34.052,NA
30837,771186,300,7.36,34.063,NA
30837,771187,317,7.16,34.064,NA
30837,771188,377,6.46,34.077,NA
30837,771189,400,6.31,34.098,NA
30837,771190,437,6.1,34.139,NA
30837,771191,500,5.66,34.202,NA
30837,771192,518,5.53,34.22,NA
30838,771193,0,15.81,33.064,0.09
30838,771194,2,15.81,33.064,0.09
30838,771195,10,15.81,33.064,0.09
30838,771196,15,15.81,33.064,0.09
30838,771197,20,15.79,33.066,0.09
30838,771198,30,15.74,33.071,0.08
30838,771199,45,15.7,33.074,NA
30838,771200,50,15.68,33.072,0.13
30838,771201,60,15.65,33.069,0.16
30838,771202,75,14.89,33.071,0.27
30838,771203,85,14,33.02,0.39
30838,771204,95,13.7,33.214,0.43
30838,771205,100,13.4,33.246,0.41
30838,771206,105,13,33.246,0.37
30838,771207,114,12.05,33.192,0.29
30838,771208,124,11,33.215,0.2
30838,771209,125,10.92,33.22,0.19
30838,771210,139,10.07,33.33,0.09
30838,771211,150,9.6,33.48,0.04
30838,771212,165,9.17,33.689,0.01
30838,771213,195,8.89,33.89,0
30838,771214,200,8.84,33.912,NA
30838,771215,229,8.48,33.997,NA
30838,771216,250,8.16,34.022,NA
30838,771217,270,7.84,34.031,NA
30838,771218,300,7.42,34.045,NA
30838,771219,318,7.19,34.052,NA
30838,771220,379,6.55,34.096,NA
30838,771221,400,6.31,34.105,NA
30838,771222,438,5.91,34.121,NA
30838,771223,500,5.62,34.173,NA
30838,771224,518,5.53,34.188,NA
30839,771225,0,15.64,33.047,0.13
30839,771226,1,15.64,33.047,0.13
30839,771227,10,15.62,33.046,0.13
30839,771228,14,15.61,33.046,0.13
30839,771229,20,15.54,33.043,0.12
30839,771230,30,15.4,33.038,0.11
30839,771231,45,15.27,33.03,0.17
30839,771232,50,15.25,33.031,0.18
30839,771233,55,15.23,33.032,0.19
30839,771234,65,14.97,33.046,0.25
30839,771235,75,13.33,33.007,0.62
30839,771236,84,12.58,33.033,0.62
30839,771237,95,11.34,33.096,0.41
30839,771238,100,10.92,33.135,0.35
30839,771239,110,10.25,33.233,0.25
30839,771240,124,9.51,33.427,0.11
30839,771241,125,9.5,33.44,0.1
30839,771242,145,9.26,33.604,0.04
30839,771243,150,9.2,33.643,0.03
30839,771244,172,8.94,33.804,0
30839,771245,198,8.66,33.966,0
30839,771246,200,8.63,33.973,NA
30839,771247,226,8.28,34.027,NA
30839,771248,250,7.97,34.054,NA
30839,771249,270,7.7,34.066,NA
30839,771250,300,7.26,34.079,NA
30839,771251,319,6.98,34.083,NA
30839,771252,380,6.14,34.075,NA
30839,771253,400,5.97,34.085,NA
30839,771254,437,5.73,34.112,NA
30839,771255,500,5.4,34.172,NA
30839,771256,512,5.34,34.184,NA
30840,771257,0,15.76,33.041,0.09
30840,771258,2,15.76,33.041,0.09
30840,771259,10,15.55,33.037,0.1
30840,771260,15,15.39,33.035,0.11
30840,771261,20,15.37,33.035,0.11
30840,771262,30,15.34,33.036,0.12
30840,771263,46,15.19,33.03,0.17
30840,771264,50,15.19,33.031,0.17
30840,771265,55,15.19,33.031,0.18
30840,771266,65,15.04,33.03,0.28
30840,771267,70,13.14,33.02,0.66
30840,771268,75,13.05,33.023,0.56
30840,771269,84,12.39,33.034,0.5
30840,771270,95,11.49,33.072,0.31
30840,771271,100,11.02,33.126,0.24
30840,771272,109,10.25,33.245,0.15
30840,771273,124,9.66,33.409,0.09
30840,771274,125,9.63,33.423,0.09
30840,771275,144,9.14,33.667,0.02
30840,771276,150,9.06,33.721,0.02
30840,771277,170,8.9,33.855,0.01
30840,771278,199,8.61,33.992,0
30840,771279,200,8.6,33.995,NA
30840,771280,229,8.28,34.049,NA
30840,771281,250,8.07,34.079,NA
30840,771282,271,7.84,34.097,NA
30840,771283,300,7.37,34.094,NA
30840,771284,317,7.1,34.091,NA
30840,771285,377,6.72,34.127,NA
30840,771286,400,6.49,34.14,NA
30840,771287,437,6.14,34.167,NA
30840,771288,500,5.86,34.238,NA
30840,771289,519,5.77,34.26,NA
30841,771290,0,15.85,33.32,1.94
30841,771291,1,15.85,33.32,1.94
30841,771292,5,15.84,33.322,1.86
30841,771293,10,15.74,33.321,2.31
30841,771294,15,14.79,33.335,2.74
30842,771295,0,17.23,33.3,3.32
30842,771296,1,17.23,33.3,3.32
30842,771297,6,16.71,33.301,3.51
30842,771298,10,15.52,33.324,4.45
30842,771299,11,15.15,33.334,4.7
30842,771300,17,12.76,33.432,5.26
30843,771301,0,16.78,33.289,1.29
30843,771302,1,16.78,33.289,1.29
30843,771303,10,14.83,33.296,1.22
30843,771304,11,14.52,33.302,1.21
30843,771305,20,12.79,33.39,1.31
30843,771306,28,11.76,33.478,3.44
30843,771307,30,11.43,33.515,2.47
30843,771308,32,11.12,33.553,1.36
30843,771309,42,10.68,33.636,0.38
30843,771310,50,10.51,33.689,0.29
30843,771311,52,10.49,33.7,0.27
30843,771312,62,10.44,33.748,0.26
30844,771313,0,15.69,33.294,0.35
30844,771314,2,15.69,33.294,0.35
30844,771315,10,14.35,33.324,0.48
30844,771316,12,13.92,33.336,0.54
30844,771317,19,13.31,33.331,0.8
30844,771318,20,13.16,33.326,0.75
30844,771319,26,12.21,33.314,0.4
30844,771320,30,11.76,33.354,0.43
30844,771321,33,11.5,33.391,0.46
30844,771322,40,11.2,33.437,0.44
30844,771323,46,11,33.462,0.4
30844,771324,50,10.88,33.493,0.33
30844,771325,55,10.72,33.532,0.22
30844,771326,60,10.5,33.556,0.14
30844,771327,74,10.26,33.675,0.09
30844,771328,75,10.25,33.68,0.09
30844,771329,87,10.18,33.742,0.07
30844,771330,100,10.12,33.867,0.05
30844,771331,119,10.07,33.972,0.05
30844,771332,125,9.97,34.006,0.05
30844,771333,139,9.72,34.076,0.05
30844,771334,150,9.63,34.114,0.05
30844,771335,170,9.52,34.159,0.04
30844,771336,200,9.26,34.195,0.02
30844,771337,228,8.9,34.215,NA
30844,771338,250,8.62,34.221,NA
30844,771339,268,8.4,34.224,NA
30844,771340,300,8.1,34.229,NA
30844,771341,318,7.94,34.232,NA
30844,771342,378,7.38,34.242,NA
30844,771343,400,7.15,34.245,NA
30844,771344,436,6.81,34.25,NA
30844,771345,500,6.45,34.266,NA
30844,771346,517,6.35,34.27,NA
30845,771347,0,15.22,33.254,0.36
30845,771348,1,15.22,33.254,0.36
30845,771349,10,14.79,33.237,0.46
30845,771350,11,14.72,33.236,0.48
30845,771351,20,14.17,33.271,0.65
30845,771352,21,14.08,33.273,0.67
30845,771353,29,12.89,33.224,0.95
30845,771354,30,12.79,33.226,0.94
30845,771355,40,11.96,33.278,0.61
30845,771356,50,10.92,33.337,0.29
30845,771357,60,10.47,33.446,0.19
30845,771358,69,10.08,33.605,0.11
30845,771359,75,10.04,33.676,0.1
30845,771360,85,9.98,33.732,0.08
30845,771361,99,9.94,33.828,0.05
30845,771362,100,9.93,33.835,0.05
30845,771363,119,9.82,33.946,0.05
30845,771364,125,9.79,33.973,NA
30845,771365,140,9.69,34.031,NA
30845,771366,150,9.59,34.068,NA
30845,771367,170,9.33,34.126,NA
30845,771368,199,8.85,34.153,NA
30845,771369,200,8.84,34.155,NA
30845,771370,230,8.7,34.205,NA
30845,771371,250,8.45,34.219,NA
30845,771372,267,8.21,34.226,NA
30845,771373,300,7.87,34.235,NA
30845,771374,319,7.68,34.241,NA
30846,771375,0,15.39,33.228,0.3
30846,771376,1,15.39,33.228,0.3
30846,771377,10,15.39,33.228,0.31
30846,771378,11,15.39,33.228,0.31
30846,771379,20,15.3,33.223,0.3
30846,771380,30,14.24,33.238,0.58
30846,771381,40,12.94,33.218,1.21
30846,771382,46,12.24,33.295,NA
30846,771383,50,11.16,33.276,0.53
30846,771384,60,10.59,33.408,0.25
30846,771385,69,10.42,33.467,0.21
30846,771386,75,10.33,33.515,0.19
30846,771387,85,10.22,33.599,0.15
30846,771388,100,10.08,33.708,0.09
30846,771389,119,9.8,33.874,0.05
30846,771390,125,9.72,33.927,0.04
30846,771391,139,9.55,34.036,0.03
30846,771392,150,9.47,34.091,0.03
30846,771393,169,9.33,34.148,0.03
30846,771394,198,8.93,34.183,0.03
30846,771395,200,8.91,34.184,NA
30846,771396,229,8.66,34.189,NA
30846,771397,250,8.47,34.191,NA
30846,771398,270,8.26,34.195,NA
30846,771399,300,7.86,34.211,NA
30846,771400,319,7.62,34.223,NA
30846,771401,379,7.2,34.241,NA
30846,771402,400,7.02,34.252,NA
30846,771403,437,6.69,34.273,NA
30846,771404,500,6.26,34.309,NA
30846,771405,509,6.2,34.314,NA
30847,771406,0,13.76,33.224,2.84
30847,771407,1,13.76,33.224,2.84
30847,771408,10,13.71,33.214,3.23
30847,771409,20,13.53,33.192,3.57
30847,771410,21,13.51,33.188,3.59
30847,771411,30,13.23,33.197,3.35
30847,771412,31,13.18,33.2,3.32
30847,771413,40,12.22,33.267,1.23
30847,771414,50,11.74,33.313,1.25
30847,771415,61,10.75,33.395,1.01
30847,771416,70,10.15,33.476,0.86
30847,771417,75,10,33.536,0.7
30847,771418,84,9.9,33.646,0.44
30847,771419,99,9.79,33.79,0.35
30847,771420,100,9.77,33.793,0.34
30847,771421,119,9.39,33.839,0.17
30847,771422,125,9.42,33.888,0.17
30847,771423,138,9.51,33.997,0.16
30847,771424,150,9.35,34.033,0.14
30847,771425,169,8.96,34.048,0.11
30847,771426,199,8.42,34.077,0.1
30847,771427,200,8.42,34.081,NA
30847,771428,227,8.43,34.172,NA
30847,771429,250,8.22,34.192,NA
30847,771430,268,8,34.192,NA
30847,771431,300,7.68,34.207,NA
30847,771432,317,7.51,34.215,NA
30847,771433,377,6.98,34.248,NA
30847,771434,400,6.83,34.259,NA
30847,771435,438,6.6,34.277,NA
30847,771436,500,6.2,34.304,NA
30847,771437,519,6.08,34.313,NA
30848,771438,0,14.51,33.084,1.12
30848,771439,2,14.51,33.084,1.12
30848,771440,10,14.14,33.086,1.09
30848,771441,20,13.97,33.09,2.04
30848,771442,21,13.96,33.091,2.15
30848,771443,30,13.88,33.1,2.44
30848,771444,31,13.87,33.101,2.46
30848,771445,41,13.78,33.104,2.81
30848,771446,45,13.73,33.101,3.29
30848,771447,50,13.68,33.106,3.08
30848,771448,56,13.57,33.106,3.05
30848,771449,60,13.37,33.104,2.98
30848,771450,70,12.54,33.084,1.15
30848,771451,75,12.16,33.088,0.68
30848,771452,85,11.4,33.131,0.23
30848,771453,100,10.19,33.298,0.14
30848,771454,119,9.42,33.575,0.03
30848,771455,125,9.34,33.653,0.02
30848,771456,140,9.25,33.798,0.01
30848,771457,149,9.16,33.837,0.01
30848,771458,150,9.15,33.84,0.01
30848,771459,169,9.05,33.899,0
30848,771460,199,8.63,34.021,0
30848,771461,200,8.62,34.023,NA
30848,771462,230,8.41,34.059,NA
30848,771463,250,8.17,34.088,NA
30848,771464,269,7.92,34.115,NA
30848,771465,300,7.62,34.148,NA
30848,771466,319,7.46,34.163,NA
30848,771467,376,7.02,34.192,NA
30848,771468,400,6.83,34.203,NA
30848,771469,438,6.55,34.222,NA
30848,771470,500,6.13,34.262,NA
30848,771471,514,6.04,34.271,NA
30849,771472,0,14.96,33.059,0.18
30849,771473,2,14.96,33.059,0.18
30849,771474,10,14.92,33.057,0.19
30849,771475,16,14.89,33.055,0.19
30849,771476,20,14.89,33.055,0.19
30849,771477,26,14.88,33.055,0.19
30849,771478,30,14.88,33.055,0.19
30849,771479,35,14.88,33.055,0.2
30849,771480,46,14.87,33.055,0.2
30849,771481,50,14.87,33.055,0.2
30849,771482,55,14.87,33.055,0.21
30849,771483,62,14.87,33.054,0.22
30849,771484,73,14.68,33.051,0.29
30849,771485,75,14.21,33.048,0.35
30849,771486,81,12.69,33.069,0.48
30849,771487,91,11.5,33.193,0.25
30849,771488,100,11.16,33.271,0.17
30849,771489,107,11,33.303,0.14
30849,771490,115,10.94,33.318,0.14
30849,771491,124,10.59,33.437,0.08
30849,771492,125,10.56,33.448,0.08
30849,771493,140,10.12,33.588,0.03
30849,771494,150,9.93,33.667,0.02
30849,771495,166,9.68,33.782,0.01
30849,771496,195,9.14,33.987,0.01
30849,771497,200,9.07,34.011,NA
30849,771498,228,8.76,34.101,NA
30849,771499,250,8.56,34.139,NA
30849,771500,267,8.39,34.154,NA
30849,771501,300,7.93,34.165,NA
30849,771502,317,7.67,34.161,NA
30849,771503,378,6.72,34.112,NA
30849,771504,400,6.53,34.128,NA
30849,771505,439,6.3,34.173,NA
30849,771506,500,6.07,34.238,NA
30849,771507,512,6.03,34.251,NA
30850,771508,0,15.04,33.034,0.14
30850,771509,1,15.04,33.034,0.14
30850,771510,10,15.04,33.033,0.13
30850,771511,16,15.04,33.032,0.13
30850,771512,20,15.04,33.032,0.13
30850,771513,29,15.04,33.033,0.14
30850,771514,30,15.04,33.033,0.14
30850,771515,44,15.04,33.032,0.16
30850,771516,50,15.04,33.032,0.15
30850,771517,55,15.04,33.032,0.15
30850,771518,65,14.33,33.039,0.44
30850,771519,75,12.82,32.968,0.44
30850,771520,84,12.34,33.037,0.43
30850,771521,95,12.09,33.195,0.3
30850,771522,100,11.79,33.231,0.26
30850,771523,109,11.16,33.274,0.19
30850,771524,124,10.38,33.355,0.11
30850,771525,125,10.33,33.362,0.1
30850,771526,144,9.63,33.502,0.03
30850,771527,150,9.49,33.553,0.03
30850,771528,169,9.17,33.715,0.01
30850,771529,199,8.8,33.941,0
30850,771530,200,8.79,33.944,NA
30850,771531,229,8.55,33.984,NA
30850,771532,250,8.36,34.007,NA
30850,771533,268,8.16,34.023,NA
30850,771534,300,7.63,34.042,NA
30850,771535,319,7.3,34.051,NA
30850,771536,379,6.64,34.065,NA
30850,771537,400,6.39,34.067,NA
30850,771538,437,5.98,34.08,NA
30850,771539,500,5.6,34.151,NA
30850,771540,511,5.53,34.164,NA
30851,771541,0,15.25,33.117,0.36
30851,771542,2,15.25,33.117,0.36
30851,771543,10,15.25,33.118,0.33
30851,771544,15,15.25,33.118,0.32
30851,771545,20,15.25,33.118,0.34
30851,771546,30,15.26,33.117,0.39
30851,771547,45,15.26,33.118,0.32
30851,771548,50,15.26,33.118,0.32
30851,771549,61,15.26,33.117,0.31
30851,771550,75,15.16,33.111,0.52
30851,771551,86,12.72,33.099,0.76
30851,771552,95,11.57,33.211,0.56
30851,771553,100,11.36,33.24,0.46
30851,771554,106,11.22,33.286,0.35
30851,771555,115,10.67,33.468,0.2
30851,771556,124,10.45,33.561,0.17
30851,771557,125,10.45,33.571,0.16
30851,771558,139,10.41,33.692,0.08
30851,771559,149,10.32,33.792,0.03
30851,771560,150,10.32,33.798,0.03
30851,771561,165,10.31,33.852,0.01
30851,771562,193,10.27,33.982,0
30851,771563,200,10.26,34.011,NA
30851,771564,229,10.09,34.1,NA
30851,771565,250,9.73,34.116,NA
30851,771566,270,9.32,34.12,NA
30851,771567,300,8.78,34.152,NA
30851,771568,319,8.46,34.171,NA
30851,771569,377,7.7,34.174,NA
30851,771570,400,7.36,34.182,NA
30851,771571,437,6.86,34.204,NA
30851,771572,500,6.45,34.253,NA
30851,771573,507,6.4,34.259,NA
30852,771574,0,15.08,33.044,0.16
30852,771575,2,15.08,33.044,0.16
30852,771576,10,15.07,33.044,0.16
30852,771577,16,15.07,33.044,0.16
30852,771578,20,15.05,33.044,0.16
30852,771579,30,15.01,33.044,0.16
30852,771580,31,15.01,33.044,0.16
30852,771581,46,14.99,33.044,0.18
30852,771582,50,14.99,33.045,0.19
30852,771583,61,14.99,33.047,0.2
30852,771584,74,15,33.077,0.33
30852,771585,75,14.98,33.082,0.34
30852,771586,86,14.38,33.121,0.39
30852,771587,96,13.13,33.12,0.46
30852,771588,98,12.71,33.128,0.35
30852,771589,100,12.49,33.136,0.32
30852,771590,105,12.23,33.154,0.26
30852,771591,116,11.46,33.204,0.17
30852,771592,125,10.9,33.293,0.12
30852,771593,139,10.12,33.399,0.05
30852,771594,148,9.86,33.489,0.05
30852,771595,150,9.81,33.511,0.05
30852,771596,167,9.49,33.682,0.02
30852,771597,193,9.19,33.831,0
30852,771598,200,9.1,33.863,NA
30852,771599,224,8.78,33.951,NA
30852,771600,250,8.41,34.002,NA
30852,771601,270,8.11,34.023,NA
30852,771602,300,7.61,34.042,NA
30852,771603,316,7.35,34.049,NA
30852,771604,383,6.5,34.078,NA
30852,771605,400,6.32,34.091,NA
30852,771606,438,5.99,34.122,NA
30852,771607,500,5.72,34.171,NA
30852,771608,511,5.67,34.18,NA
30853,771609,0,15.74,33.098,NA
30853,771610,2,15.74,33.098,NA
30853,771611,10,15.74,33.095,NA
30853,771612,18,15.74,33.091,NA
30853,771613,20,15.74,33.091,NA
30853,771614,30,15.74,33.091,NA
30853,771615,42,15.74,33.091,NA
30853,771616,50,15.74,33.093,NA
30853,771617,52,15.74,33.093,NA
30853,771618,63,15.51,33.212,NA
30853,771619,72,15.29,33.371,NA
30853,771620,75,15.16,33.37,NA
30853,771621,84,14.44,33.278,NA
30853,771622,94,12.8,33.114,NA
30853,771623,100,12.72,33.212,NA
30853,771624,105,12.66,33.276,NA
30853,771625,117,11.98,33.255,NA
30853,771626,125,11.32,33.248,NA
30853,771627,128,11.04,33.249,NA
30853,771628,136,10.23,33.27,NA
30853,771629,150,9.85,33.43,NA
30853,771630,164,9.47,33.524,NA
30853,771631,194,9.03,33.773,NA
30853,771632,200,8.96,33.808,NA
30853,771633,229,8.64,33.933,NA
30853,771634,250,8.35,33.989,NA
30853,771635,268,8.08,34.019,NA
30853,771636,300,7.63,34.037,NA
30853,771637,318,7.39,34.039,NA
30853,771638,378,6.61,34.084,NA
30853,771639,400,6.31,34.085,NA
30853,771640,437,5.86,34.087,NA
30853,771641,500,5.41,34.129,NA
30853,771642,518,5.28,34.142,NA
30854,771643,0,15.18,33.032,0.15
30854,771644,2,15.18,33.032,0.15
30854,771645,10,15.18,33.033,0.15
30854,771646,15,15.18,33.034,0.15
30854,771647,20,15.18,33.033,0.16
30854,771648,29,15.18,33.03,0.17
30854,771649,30,15.18,33.03,0.17
30854,771650,46,15.18,33.031,0.16
30854,771651,50,15.18,33.03,0.17
30854,771652,55,15.16,33.028,0.18
30854,771653,65,15.07,33.018,0.22
30854,771654,75,14.18,33.004,0.34
30854,771655,76,14.07,33.006,0.36
30854,771656,85,13.36,33.08,0.49
30854,771657,94,12.95,33.111,0.44
30854,771658,100,12.54,33.098,0.37
30854,771659,108,11.9,33.088,0.26
30854,771660,125,10.35,33.231,0.14
30854,771661,143,9.59,33.398,0.1
30854,771662,150,9.44,33.474,0.08
30854,771663,169,9.19,33.674,0.02
30854,771664,198,8.9,33.889,0
30854,771665,200,8.88,33.899,NA
30854,771666,228,8.57,33.997,NA
30854,771667,250,8.27,34.032,NA
30854,771668,269,7.98,34.045,NA
30854,771669,300,7.45,34.049,NA
30854,771670,317,7.16,34.048,NA
30854,771671,379,6.27,34.066,NA
30854,771672,400,6.1,34.085,NA
30854,771673,439,5.84,34.121,NA
30854,771674,500,5.36,34.142,NA
30854,771675,516,5.23,34.148,NA
30855,771676,0,16.08,33.183,0.02
30855,771677,2,16.08,33.183,0.02
30855,771678,10,16.08,33.18,0.02
30855,771679,15,16.08,33.178,0.02
30855,771680,20,16.08,33.178,0.02
30855,771681,30,16.08,33.178,0.03
30855,771682,46,16.06,33.183,0.02
30855,771683,50,16.06,33.185,0.02
30855,771684,60,16.07,33.191,0.02
30855,771685,75,15.5,33.203,0.04
30855,771686,85,15.54,33.322,0.07
30855,771687,94,15.06,33.345,0.12
30855,771688,99,14.5,33.276,0.11
30855,771689,100,14.39,33.26,0.11
30855,771690,105,13.88,33.193,0.1
30855,771691,110,13.42,33.171,0.15
30855,771692,115,13.25,33.197,0.13
30855,771693,124,12.7,33.317,0.1
30855,771694,125,12.65,33.325,0.1
30855,771695,140,11.99,33.393,0.09
30855,771696,150,11.46,33.423,0.07
30855,771697,165,10.66,33.48,0.03
30855,771698,194,9.35,33.713,0
30855,771699,200,9.23,33.756,NA
30855,771700,229,8.9,33.918,NA
30855,771701,250,8.6,33.978,NA
30855,771702,269,8.31,34.006,NA
30855,771703,300,7.74,34.025,NA
30855,771704,319,7.38,34.027,NA
30855,771705,375,6.41,34.039,NA
30855,771706,400,6.24,34.076,NA
